ID,item_cnt_month
50452,1.0
50453,1.0
50454,1.0
50455,1.0
50456,1.0
50457,1.0
50458,1.0
50459,1.0
50460,1.0
50461,1.0
50462,1.0
50463,1.0
50464,1.0
50465,1.0
50466,1.0
50467,1.0
50468,1.0
50469,1.0
50470,1.0
50471,1.0
50472,1.0
50473,1.0
50474,1.0
50475,1.0
50476,1.0
50477,1.0
50478,1.0
50479,1.0
50480,1.0
50481,1.0
50482,1.0
50483,1.0
50484,1.0
50485,1.0
50486,1.0
50487,1.0
50488,1.0
50489,1.0
50490,1.0
50491,1.0
50492,1.0
50493,1.0
50494,1.0
50495,1.0
50496,1.0
50497,1.0
50498,1.0
50499,1.0
50500,1.0
50501,1.0
50502,1.0
50503,1.0
50504,1.0
50505,1.0
50506,1.0
50507,1.0
50508,1.0
50509,1.0
50510,1.0
50511,1.0
50512,1.0
50513,1.0
50514,1.0
50515,1.0
50516,1.0
50517,1.0
50518,1.0
50519,1.0
50520,1.0
50521,1.0
50522,1.0
50523,1.0
50524,1.0
50525,1.0
50526,1.0
50527,1.0
50528,1.0
50529,1.0
50530,1.0
50531,1.0
50532,1.0
50533,1.0
50534,1.0
50535,1.0
50536,1.0
50537,1.0
50538,1.0
50539,1.0
50540,1.0
50541,1.0
50542,1.0
50543,1.0
50544,1.0
50545,1.0
50546,1.0
50547,1.0
50548,1.0
50549,1.0
50550,1.0
50551,1.0
50552,1.0
50553,1.0
50554,1.0
50555,1.0
50556,1.0
50557,1.0
50558,1.0
50559,1.0
50560,1.0
50561,1.0
50562,1.0
50563,1.0
50564,1.0
50565,1.0
50566,1.0
50567,1.0
50568,1.0
50569,1.0
50570,1.0
50571,1.0
50572,1.0
50573,1.0
50574,1.0
50575,1.0
50576,1.0
50577,1.0
50578,1.0
50579,1.0
50580,1.0
50581,1.0
50582,1.0
50583,1.0
50584,1.0
50585,1.0
50586,1.0
50587,1.0
50588,1.0
50589,1.0
50590,1.0
50591,1.0
50592,1.0
50593,1.0
50594,1.0
50595,1.0
50596,1.0
50597,1.0
50598,1.0
50599,1.0
50600,1.0
50601,1.0
50602,1.0
50603,1.0
50604,1.0
50605,1.0
50606,1.0
50607,1.0
50608,1.0
50609,1.0
50610,1.0
50611,1.0
50612,1.0
50613,1.0
50614,1.0
50615,1.0
50616,1.0
50617,1.0
50618,1.0
50619,1.0
50620,1.0
50621,1.0
50622,1.0
50623,1.0
50624,1.0
50625,1.0
50626,1.0
50627,1.0
50628,1.0
50629,1.0
50630,1.0
50631,1.0
50632,1.0
50633,1.0
50634,1.0
50635,1.0
50636,1.0
50637,1.0
50638,0.0
50639,1.0
50640,1.0
50641,1.0
50642,1.0
50643,0.0
50644,1.0
50645,1.0
50646,1.0
50647,1.0
50648,1.0
50649,1.0
50650,1.0
50651,1.0
50652,1.0
50653,1.0
50654,1.0
50655,1.0
50656,1.0
50657,0.0
50658,0.0
50659,1.0
50660,1.0
50661,1.0
50662,1.0
50663,1.0
50664,1.0
50665,1.0
50666,1.0
50667,1.0
50668,1.0
50669,1.0
50670,1.0
50671,1.0
50672,1.0
50673,1.0
50674,1.0
50675,1.0
50676,1.0
50677,1.0
50678,1.0
50679,1.0
50680,1.0
50681,1.0
50682,1.0
50683,1.0
50684,1.0
50685,1.0
50686,1.0
50687,1.0
50688,1.0
50689,1.0
50690,1.0
50691,1.0
50692,1.0
50693,1.0
50694,1.0
50695,1.0
50696,1.0
50697,1.0
50698,1.0
50699,1.0
50700,1.0
50701,1.0
50702,1.0
50703,1.0
50704,1.0
50705,1.0
50706,1.0
50707,1.0
50708,1.0
50709,1.0
50710,1.0
50711,1.0
50712,1.0
50713,1.0
50714,1.0
50715,1.0
50716,1.0
50717,1.0
50718,1.0
50719,0.0
50720,1.0
50721,1.0
50722,1.0
50723,1.0
50724,1.0
50725,1.0
50726,1.0
50727,1.0
50728,1.0
50729,1.0
50730,1.0
50731,1.0
50732,1.0
50733,1.0
50734,1.0
50735,1.0
50736,1.0
50737,1.0
50738,1.0
50739,1.0
50740,1.0
50741,1.0
50742,1.0
50743,1.0
50744,1.0
50745,1.0
50746,1.0
50747,1.0
50748,1.0
50749,1.0
50750,1.0
50751,1.0
50752,1.0
50753,1.0
50754,1.0
50755,1.0
50756,1.0
50757,1.0
50758,1.0
50759,1.0
50760,1.0
50761,1.0
50762,1.0
50763,1.0
50764,1.0
50765,1.0
50766,1.0
50767,1.0
50768,1.0
50769,1.0
50770,1.0
50771,1.0
50772,1.0
50773,1.0
50774,1.0
50775,1.0
50776,1.0
50777,1.0
50778,1.0
50779,1.0
50780,1.0
50781,1.0
50782,1.0
50783,1.0
50784,1.0
50785,1.0
50786,1.0
50787,1.0
50788,1.0
50789,1.0
50790,1.0
50791,1.0
50792,1.0
50793,1.0
50794,1.0
50795,1.0
50796,1.0
50797,1.0
50798,1.0
50799,1.0
50800,1.0
50801,1.0
50802,1.0
50803,1.0
50804,1.0
50805,1.0
50806,1.0
50807,1.0
50808,1.0
50809,1.0
50810,1.0
50811,1.0
50812,1.0
50813,1.0
50814,1.0
50815,1.0
50816,1.0
50817,1.0
50818,1.0
50819,1.0
50820,1.0
50821,1.0
50822,1.0
50823,1.0
50824,1.0
50825,1.0
50826,1.0
50827,1.0
50828,1.0
50829,1.0
50830,1.0
50831,1.0
50832,1.0
50833,1.0
50834,1.0
50835,1.0
50836,1.0
50837,1.0
50838,1.0
50839,1.0
50840,1.0
50841,1.0
50842,1.0
50843,1.0
50844,1.0
50845,1.0
50846,1.0
50847,1.0
50848,1.0
50849,1.0
50850,1.0
50851,1.0
50852,1.0
50853,1.0
50854,1.0
50855,1.0
50856,1.0
50857,1.0
50858,1.0
50859,1.0
50860,1.0
50861,1.0
50862,1.0
50863,1.0
50864,1.0
50865,1.0
50866,1.0
50867,1.0
50868,1.0
50869,1.0
50870,0.0
50871,1.0
50872,0.0
50873,0.0
50874,0.0
50875,0.0
50876,0.0
50877,0.0
50878,1.0
50879,1.0
50880,1.0
50881,1.0
50882,1.0
50883,1.0
50884,1.0
50885,1.0
50886,1.0
50887,1.0
50888,1.0
50889,1.0
50890,1.0
50891,1.0
50892,1.0
50893,1.0
50894,1.0
50895,1.0
50896,1.0
50897,1.0
50898,1.0
50899,1.0
50900,1.0
50901,1.0
50902,1.0
50903,1.0
50904,1.0
50905,1.0
50906,1.0
50907,1.0
50908,1.0
50909,1.0
50910,1.0
50911,1.0
50912,1.0
50913,1.0
50914,1.0
50915,1.0
50916,1.0
50917,1.0
50918,1.0
50919,1.0
50920,1.0
50921,1.0
50922,1.0
50923,1.0
50924,1.0
50925,1.0
50926,1.0
50927,1.0
50928,1.0
50929,1.0
50930,1.0
50931,1.0
50932,1.0
50933,1.0
50934,1.0
50935,1.0
50936,1.0
50937,1.0
50938,1.0
50939,1.0
50940,1.0
50941,1.0
50942,1.0
50943,1.0
50944,1.0
50945,1.0
50946,1.0
50947,1.0
50948,1.0
50949,1.0
50950,1.0
50951,1.0
50952,1.0
50953,1.0
50954,1.0
50955,1.0
50956,1.0
50957,1.0
50958,1.0
50959,1.0
50960,1.0
50961,1.0
50962,1.0
50963,1.0
50964,1.0
50965,1.0
50966,1.0
50967,1.0
50968,1.0
50969,1.0
50970,1.0
50971,1.0
50972,1.0
50973,1.0
50974,1.0
50975,1.0
50976,1.0
50977,1.0
50978,1.0
50979,1.0
50980,1.0
50981,1.0
50982,1.0
50983,1.0
50984,1.0
50985,1.0
50986,1.0
50987,1.0
50988,1.0
50989,1.0
50990,1.0
50991,1.0
50992,1.0
50993,1.0
50994,1.0
50995,1.0
50996,1.0
50997,1.0
50998,1.0
50999,1.0
51000,1.0
51001,1.0
51002,1.0
51003,1.0
51004,1.0
51005,1.0
51006,1.0
51007,1.0
51008,1.0
51009,1.0
51010,1.0
51011,1.0
51012,1.0
51013,1.0
51014,1.0
51015,1.0
51016,1.0
51017,1.0
51018,1.0
51019,1.0
51020,1.0
51021,1.0
51022,1.0
51023,1.0
51024,1.0
51025,1.0
51026,1.0
51027,1.0
51028,1.0
51029,1.0
51030,1.0
51031,1.0
51032,1.0
51033,1.0
51034,1.0
51035,1.0
51036,1.0
51037,1.0
51038,1.0
51039,1.0
51040,1.0
51041,1.0
51042,1.0
51043,1.0
51044,1.0
51045,1.0
51046,1.0
51047,1.0
51048,1.0
51049,1.0
51050,1.0
51051,1.0
51052,1.0
51053,1.0
51054,1.0
51055,1.0
51056,1.0
51057,1.0
51058,1.0
51059,1.0
51060,1.0
51061,1.0
51062,1.0
51063,1.0
51064,1.0
51065,1.0
51066,1.0
51067,1.0
51068,1.0
51069,1.0
51070,1.0
51071,1.0
51072,1.0
51073,1.0
51074,1.0
51075,1.0
51076,1.0
51077,1.0
51078,1.0
51079,1.0
51080,1.0
51081,1.0
51082,1.0
51083,1.0
51084,1.0
51085,1.0
51086,1.0
51087,1.0
51088,1.0
51089,1.0
51090,1.0
51091,1.0
51092,1.0
51093,1.0
51094,1.0
51095,1.0
51096,1.0
51097,1.0
51098,1.0
51099,1.0
51100,1.0
51101,1.0
51102,1.0
51103,1.0
51104,1.0
51105,1.0
51106,1.0
51107,1.0
51108,1.0
51109,1.0
51110,1.0
51111,1.0
51112,1.0
51113,1.0
51114,1.0
51115,1.0
51116,1.0
51117,1.0
51118,1.0
51119,1.0
51120,1.0
51121,1.0
51122,1.0
51123,1.0
51124,1.0
51125,1.0
51126,1.0
51127,1.0
51128,1.0
51129,1.0
51130,1.0
51131,1.0
51132,1.0
51133,1.0
51134,1.0
51135,1.0
51136,1.0
51137,1.0
51138,1.0
51139,1.0
51140,1.0
51141,1.0
51142,1.0
51143,1.0
51144,1.0
51145,1.0
51146,1.0
51147,1.0
51148,1.0
51149,1.0
51150,1.0
51151,1.0
51152,1.0
51153,1.0
51154,1.0
51155,1.0
51156,1.0
51157,1.0
51158,1.0
51159,1.0
51160,1.0
51161,1.0
51162,1.0
51163,1.0
51164,1.0
51165,1.0
51166,1.0
51167,1.0
51168,1.0
51169,1.0
51170,1.0
51171,1.0
51172,1.0
51173,1.0
51174,1.0
51175,1.0
51176,1.0
51177,1.0
51178,1.0
51179,1.0
51180,1.0
51181,1.0
51182,1.0
51183,1.0
51184,1.0
51185,1.0
51186,1.0
51187,1.0
51188,1.0
51189,1.0
51190,1.0
51191,1.0
51192,1.0
51193,1.0
51194,1.0
51195,1.0
51196,1.0
51197,1.0
51198,1.0
51199,1.0
51200,1.0
51201,1.0
51202,1.0
51203,1.0
51204,1.0
51205,1.0
51206,1.0
51207,1.0
51208,1.0
51209,1.0
51210,1.0
51211,1.0
51212,1.0
51213,1.0
51214,1.0
51215,1.0
51216,1.0
51217,1.0
51218,1.0
51219,1.0
51220,1.0
51221,1.0
51222,1.0
51223,1.0
51224,1.0
51225,1.0
51226,1.0
51227,1.0
51228,1.0
51229,1.0
51230,1.0
51231,1.0
51232,1.0
51233,1.0
51234,1.0
51235,1.0
51236,1.0
51237,1.0
51238,1.0
51239,1.0
51240,1.0
51241,1.0
51242,1.0
51243,1.0
51244,1.0
51245,1.0
51246,1.0
51247,1.0
51248,1.0
51249,1.0
51250,1.0
51251,1.0
51252,1.0
51253,1.0
51254,1.0
51255,1.0
51256,1.0
51257,1.0
51258,1.0
51259,1.0
51260,1.0
51261,1.0
51262,1.0
51263,1.0
51264,1.0
51265,1.0
51266,1.0
51267,1.0
51268,1.0
51269,1.0
51270,1.0
51271,1.0
51272,1.0
51273,1.0
51274,1.0
51275,1.0
51276,1.0
51277,1.0
51278,1.0
51279,1.0
51280,1.0
51281,1.0
51282,1.0
51283,1.0
51284,1.0
51285,1.0
51286,1.0
51287,1.0
51288,1.0
51289,1.0
51290,1.0
51291,1.0
51292,1.0
51293,1.0
51294,1.0
51295,1.0
51296,1.0
51297,1.0
51298,1.0
51299,1.0
51300,1.0
51301,1.0
51302,1.0
51303,1.0
51304,1.0
51305,1.0
51306,1.0
51307,1.0
51308,1.0
51309,1.0
51310,1.0
51311,1.0
51312,1.0
51313,1.0
51314,1.0
51315,1.0
51316,1.0
51317,1.0
51318,1.0
51319,1.0
51320,1.0
51321,1.0
51322,1.0
51323,1.0
51324,1.0
51325,1.0
51326,1.0
51327,1.0
51328,1.0
51329,1.0
51330,1.0
51331,1.0
51332,1.0
51333,1.0
51334,1.0
51335,1.0
51336,1.0
51337,1.0
51338,1.0
51339,1.0
51340,1.0
51341,1.0
51342,1.0
51343,1.0
51344,1.0
51345,1.0
51346,1.0
51347,1.0
51348,1.0
51349,1.0
51350,1.0
51351,1.0
51352,1.0
51353,1.0
51354,1.0
51355,1.0
51356,1.0
51357,1.0
51358,1.0
51359,1.0
51360,1.0
51361,1.0
51362,1.0
51363,1.0
51364,1.0
51365,1.0
51366,1.0
51367,1.0
51368,1.0
51369,1.0
51370,1.0
51371,1.0
51372,1.0
51373,1.0
51374,1.0
51375,1.0
51376,1.0
51377,1.0
51378,1.0
51379,1.0
51380,1.0
51381,1.0
51382,1.0
51383,1.0
51384,1.0
51385,1.0
51386,1.0
51387,1.0
51388,1.0
51389,1.0
51390,1.0
51391,1.0
51392,1.0
51393,1.0
51394,1.0
51395,1.0
51396,1.0
51397,1.0
51398,1.0
51399,1.0
51400,1.0
51401,1.0
51402,1.0
51403,1.0
51404,1.0
51405,1.0
51406,1.0
51407,1.0
51408,1.0
51409,1.0
51410,1.0
51411,1.0
51412,1.0
51413,1.0
51414,1.0
51415,1.0
51416,1.0
51417,1.0
51418,1.0
51419,1.0
51420,1.0
51421,1.0
51422,1.0
51423,1.0
51424,1.0
51425,1.0
51426,1.0
51427,1.0
51428,1.0
51429,1.0
51430,1.0
51431,1.0
51432,1.0
51433,1.0
51434,1.0
51435,1.0
51436,1.0
51437,1.0
51438,1.0
51439,1.0
51440,1.0
51441,1.0
51442,1.0
51443,1.0
51444,1.0
51445,1.0
51446,1.0
51447,1.0
51448,1.0
51449,1.0
51450,1.0
51451,1.0
51452,1.0
51453,1.0
51454,1.0
51455,1.0
51456,1.0
51457,1.0
51458,1.0
51459,1.0
51460,1.0
51461,1.0
51462,1.0
51463,1.0
51464,1.0
51465,1.0
51466,1.0
51467,1.0
51468,1.0
51469,1.0
51470,1.0
51471,1.0
51472,1.0
51473,1.0
51474,1.0
51475,1.0
51476,1.0
51477,1.0
51478,1.0
51479,1.0
51480,1.0
51481,1.0
51482,1.0
51483,1.0
51484,1.0
51485,1.0
51486,1.0
51487,1.0
51488,1.0
51489,1.0
51490,1.0
51491,1.0
51492,1.0
51493,1.0
51494,1.0
51495,1.0
51496,1.0
51497,1.0
51498,1.0
51499,1.0
51500,1.0
51501,1.0
51502,1.0
51503,1.0
51504,1.0
51505,1.0
51506,1.0
51507,1.0
51508,1.0
51509,1.0
51510,1.0
51511,1.0
51512,1.0
51513,1.0
51514,1.0
51515,1.0
51516,1.0
51517,1.0
51518,1.0
51519,1.0
51520,1.0
51521,1.0
51522,1.0
51523,1.0
51524,1.0
51525,1.0
51526,1.0
51527,1.0
51528,1.0
51529,1.0
51530,1.0
51531,1.0
51532,1.0
51533,1.0
51534,1.0
51535,1.0
51536,1.0
51537,1.0
51538,1.0
51539,1.0
51540,1.0
51541,1.0
51542,1.0
51543,1.0
51544,1.0
51545,1.0
51546,1.0
51547,1.0
51548,1.0
51549,1.0
51550,1.0
51551,1.0
51552,1.0
51553,1.0
51554,1.0
51555,1.0
51556,1.0
51557,1.0
51558,1.0
51559,1.0
51560,1.0
51561,1.0
51562,1.0
51563,1.0
51564,1.0
51565,1.0
51566,1.0
51567,1.0
51568,1.0
51569,1.0
51570,1.0
51571,1.0
51572,1.0
51573,1.0
51574,1.0
51575,1.0
51576,1.0
51577,1.0
51578,1.0
51579,1.0
51580,1.0
51581,1.0
51582,1.0
51583,1.0
51584,1.0
51585,1.0
51586,1.0
51587,1.0
51588,1.0
51589,1.0
51590,1.0
51591,1.0
51592,1.0
51593,1.0
51594,1.0
51595,1.0
51596,1.0
51597,1.0
51598,1.0
51599,1.0
51600,1.0
51601,1.0
51602,1.0
51603,1.0
51604,1.0
51605,1.0
51606,1.0
51607,1.0
51608,1.0
51609,1.0
51610,1.0
51611,1.0
51612,1.0
51613,1.0
51614,1.0
51615,1.0
51616,1.0
51617,1.0
51618,1.0
51619,1.0
51620,1.0
51621,1.0
51622,1.0
51623,1.0
51624,1.0
51625,1.0
51626,1.0
51627,1.0
51628,1.0
51629,1.0
51630,1.0
51631,1.0
51632,1.0
51633,1.0
51634,1.0
51635,1.0
51636,1.0
51637,1.0
51638,1.0
51639,1.0
51640,1.0
51641,1.0
51642,1.0
51643,1.0
51644,1.0
51645,1.0
51646,1.0
51647,1.0
51648,1.0
51649,1.0
51650,1.0
51651,1.0
51652,1.0
51653,1.0
51654,1.0
51655,1.0
51656,1.0
51657,1.0
51658,1.0
51659,1.0
51660,1.0
51661,1.0
51662,1.0
51663,1.0
51664,1.0
51665,1.0
51666,1.0
51667,1.0
51668,1.0
51669,1.0
51670,1.0
51671,1.0
51672,1.0
51673,1.0
51674,1.0
51675,1.0
51676,1.0
51677,1.0
51678,1.0
51679,1.0
51680,1.0
51681,1.0
51682,1.0
51683,1.0
51684,1.0
51685,1.0
51686,1.0
51687,1.0
51688,1.0
51689,1.0
51690,1.0
51691,1.0
51692,1.0
51693,1.0
51694,1.0
51695,1.0
51696,1.0
51697,1.0
51698,1.0
51699,1.0
51700,1.0
51701,1.0
51702,1.0
51703,1.0
51704,1.0
51705,1.0
51706,1.0
51707,1.0
51708,1.0
51709,1.0
51710,1.0
51711,1.0
51712,1.0
51713,1.0
51714,1.0
51715,1.0
51716,1.0
51717,1.0
51718,1.0
51719,1.0
51720,1.0
51721,1.0
51722,1.0
51723,1.0
51724,1.0
51725,1.0
51726,1.0
51727,1.0
51728,1.0
51729,1.0
51730,1.0
51731,1.0
51732,1.0
51733,1.0
51734,1.0
51735,1.0
51736,1.0
51737,1.0
51738,1.0
51739,1.0
51740,1.0
51741,1.0
51742,1.0
51743,1.0
51744,1.0
51745,1.0
51746,1.0
51747,1.0
51748,1.0
51749,1.0
51750,1.0
51751,1.0
51752,1.0
51753,1.0
51754,1.0
51755,1.0
51756,1.0
51757,1.0
51758,1.0
51759,1.0
51760,1.0
51761,1.0
51762,1.0
51763,1.0
51764,1.0
51765,1.0
51766,1.0
51767,1.0
51768,1.0
51769,1.0
51770,1.0
51771,1.0
51772,1.0
51773,1.0
51774,1.0
51775,1.0
51776,1.0
51777,1.0
51778,1.0
51779,1.0
51780,1.0
51781,1.0
51782,1.0
51783,1.0
51784,1.0
51785,1.0
51786,1.0
51787,1.0
51788,1.0
51789,1.0
51790,1.0
51791,1.0
51792,1.0
51793,1.0
51794,1.0
51795,1.0
51796,1.0
51797,1.0
51798,1.0
51799,1.0
51800,1.0
51801,1.0
51802,1.0
51803,1.0
51804,1.0
51805,1.0
51806,1.0
51807,1.0
51808,1.0
51809,1.0
51810,1.0
51811,1.0
51812,1.0
51813,1.0
51814,1.0
51815,1.0
51816,1.0
51817,1.0
51818,1.0
51819,1.0
51820,1.0
51821,1.0
51822,1.0
51823,1.0
51824,1.0
51825,1.0
51826,1.0
51827,1.0
51828,1.0
51829,1.0
51830,1.0
51831,1.0
51832,1.0
51833,1.0
51834,1.0
51835,1.0
51836,1.0
51837,1.0
51838,1.0
51839,1.0
51840,1.0
51841,1.0
51842,1.0
51843,1.0
51844,1.0
51845,1.0
51846,1.0
51847,1.0
51848,1.0
51849,1.0
51850,1.0
51851,1.0
51852,1.0
51853,1.0
51854,1.0
51855,1.0
51856,1.0
51857,1.0
51858,1.0
51859,1.0
51860,1.0
51861,1.0
51862,1.0
51863,1.0
51864,1.0
51865,1.0
51866,1.0
51867,1.0
51868,1.0
51869,1.0
51870,1.0
51871,1.0
51872,1.0
51873,1.0
51874,1.0
51875,1.0
51876,1.0
51877,1.0
51878,1.0
51879,1.0
51880,1.0
51881,1.0
51882,1.0
51883,1.0
51884,1.0
51885,1.0
51886,1.0
51887,1.0
51888,1.0
51889,1.0
51890,1.0
51891,1.0
51892,1.0
51893,1.0
51894,1.0
51895,1.0
51896,1.0
51897,1.0
51898,1.0
51899,1.0
51900,1.0
51901,1.0
51902,1.0
51903,1.0
51904,1.0
51905,1.0
51906,1.0
51907,1.0
51908,1.0
51909,1.0
51910,1.0
51911,1.0
51912,1.0
51913,1.0
51914,1.0
51915,1.0
51916,1.0
51917,1.0
51918,1.0
51919,1.0
51920,1.0
51921,1.0
51922,1.0
51923,1.0
51924,1.0
51925,1.0
51926,1.0
51927,1.0
51928,1.0
51929,1.0
51930,1.0
51931,1.0
51932,1.0
51933,1.0
51934,1.0
51935,1.0
51936,1.0
51937,1.0
51938,1.0
51939,1.0
51940,1.0
51941,1.0
51942,1.0
51943,1.0
51944,1.0
51945,1.0
51946,1.0
51947,1.0
51948,1.0
51949,1.0
51950,1.0
51951,1.0
51952,1.0
51953,1.0
51954,1.0
51955,1.0
51956,1.0
51957,1.0
51958,1.0
51959,1.0
51960,1.0
51961,1.0
51962,1.0
51963,1.0
51964,1.0
51965,1.0
51966,1.0
51967,1.0
51968,1.0
51969,1.0
51970,1.0
51971,1.0
51972,1.0
51973,1.0
51974,1.0
51975,1.0
51976,1.0
51977,1.0
51978,1.0
51979,1.0
51980,1.0
51981,1.0
51982,1.0
51983,1.0
51984,1.0
51985,1.0
51986,1.0
51987,1.0
51988,1.0
51989,1.0
51990,1.0
51991,1.0
51992,1.0
51993,1.0
51994,1.0
51995,1.0
51996,1.0
51997,1.0
51998,1.0
51999,1.0
52000,1.0
52001,1.0
52002,1.0
52003,1.0
52004,1.0
52005,1.0
52006,1.0
52007,1.0
52008,1.0
52009,1.0
52010,1.0
52011,1.0
52012,1.0
52013,1.0
52014,1.0
52015,1.0
52016,1.0
52017,1.0
52018,1.0
52019,1.0
52020,1.0
52021,1.0
52022,1.0
52023,1.0
52024,1.0
52025,1.0
52026,1.0
52027,1.0
52028,1.0
52029,1.0
52030,1.0
52031,1.0
52032,1.0
52033,1.0
52034,1.0
52035,1.0
52036,1.0
52037,1.0
52038,1.0
52039,1.0
52040,1.0
52041,1.0
52042,1.0
52043,1.0
52044,1.0
52045,1.0
52046,1.0
52047,1.0
52048,1.0
52049,1.0
52050,1.0
52051,1.0
52052,1.0
52053,1.0
52054,1.0
52055,1.0
52056,1.0
52057,1.0
52058,1.0
52059,1.0
52060,1.0
52061,1.0
52062,1.0
52063,1.0
52064,1.0
52065,1.0
52066,1.0
52067,1.0
52068,1.0
52069,1.0
52070,1.0
52071,1.0
52072,1.0
52073,1.0
52074,1.0
52075,1.0
52076,1.0
52077,1.0
52078,1.0
52079,1.0
52080,1.0
52081,1.0
52082,1.0
52083,1.0
52084,1.0
52085,1.0
52086,1.0
52087,1.0
52088,1.0
52089,1.0
52090,1.0
52091,1.0
52092,1.0
52093,1.0
52094,1.0
52095,1.0
52096,1.0
52097,1.0
52098,1.0
52099,1.0
52100,1.0
52101,1.0
52102,1.0
52103,1.0
52104,1.0
52105,1.0
52106,1.0
52107,1.0
52108,1.0
52109,1.0
52110,1.0
52111,1.0
52112,1.0
52113,1.0
52114,1.0
52115,1.0
52116,1.0
52117,1.0
52118,1.0
52119,1.0
52120,1.0
52121,1.0
52122,1.0
52123,1.0
52124,1.0
52125,1.0
52126,1.0
52127,1.0
52128,1.0
52129,1.0
52130,1.0
52131,1.0
52132,1.0
52133,1.0
52134,1.0
52135,1.0
52136,1.0
52137,1.0
52138,1.0
52139,1.0
52140,1.0
52141,1.0
52142,1.0
52143,1.0
52144,1.0
52145,1.0
52146,1.0
52147,1.0
52148,1.0
52149,1.0
52150,1.0
52151,1.0
52152,1.0
52153,1.0
52154,1.0
52155,1.0
52156,1.0
52157,1.0
52158,1.0
52159,1.0
52160,1.0
52161,1.0
52162,1.0
52163,1.0
52164,1.0
52165,1.0
52166,1.0
52167,1.0
52168,1.0
52169,1.0
52170,1.0
52171,1.0
52172,1.0
52173,1.0
52174,1.0
52175,1.0
52176,1.0
52177,1.0
52178,1.0
52179,1.0
52180,1.0
52181,1.0
52182,1.0
52183,1.0
52184,1.0
52185,1.0
52186,1.0
52187,1.0
52188,1.0
52189,1.0
52190,1.0
52191,1.0
52192,1.0
52193,1.0
52194,1.0
52195,1.0
52196,1.0
52197,1.0
52198,1.0
52199,1.0
52200,1.0
52201,1.0
52202,1.0
52203,1.0
52204,1.0
52205,1.0
52206,1.0
52207,1.0
52208,1.0
52209,1.0
52210,1.0
52211,1.0
52212,1.0
52213,1.0
52214,1.0
52215,1.0
52216,1.0
52217,1.0
52218,1.0
52219,1.0
52220,1.0
52221,1.0
52222,1.0
52223,1.0
52224,1.0
52225,1.0
52226,1.0
52227,1.0
52228,1.0
52229,1.0
52230,1.0
52231,1.0
52232,1.0
52233,1.0
52234,1.0
52235,1.0
52236,1.0
52237,1.0
52238,1.0
52239,1.0
52240,1.0
52241,1.0
52242,1.0
52243,1.0
52244,1.0
52245,1.0
52246,1.0
52247,1.0
52248,1.0
52249,1.0
52250,1.0
52251,1.0
52252,1.0
52253,1.0
52254,1.0
52255,1.0
52256,1.0
52257,1.0
52258,1.0
52259,1.0
52260,1.0
52261,1.0
52262,1.0
52263,1.0
52264,1.0
52265,1.0
52266,1.0
52267,1.0
52268,1.0
52269,1.0
52270,1.0
52271,1.0
52272,1.0
52273,1.0
52274,1.0
52275,1.0
52276,1.0
52277,1.0
52278,1.0
52279,1.0
52280,1.0
52281,1.0
52282,1.0
52283,1.0
52284,1.0
52285,1.0
52286,1.0
52287,1.0
52288,1.0
52289,1.0
52290,1.0
52291,1.0
52292,1.0
52293,1.0
52294,1.0
52295,1.0
52296,1.0
52297,1.0
52298,1.0
52299,1.0
52300,1.0
52301,1.0
52302,1.0
52303,1.0
52304,1.0
52305,1.0
52306,1.0
52307,1.0
52308,1.0
52309,1.0
52310,1.0
52311,1.0
52312,1.0
52313,1.0
52314,1.0
52315,1.0
52316,1.0
52317,1.0
52318,1.0
52319,1.0
52320,1.0
52321,1.0
52322,1.0
52323,1.0
52324,1.0
52325,1.0
52326,1.0
52327,1.0
52328,1.0
52329,1.0
52330,1.0
52331,1.0
52332,1.0
52333,1.0
52334,1.0
52335,1.0
52336,1.0
52337,1.0
52338,1.0
52339,1.0
52340,1.0
52341,1.0
52342,1.0
52343,1.0
52344,1.0
52345,1.0
52346,1.0
52347,1.0
52348,1.0
52349,1.0
52350,1.0
52351,1.0
52352,1.0
52353,1.0
52354,1.0
52355,1.0
52356,1.0
52357,1.0
52358,1.0
52359,1.0
52360,1.0
52361,1.0
52362,1.0
52363,1.0
52364,1.0
52365,1.0
52366,1.0
52367,1.0
52368,1.0
52369,1.0
52370,1.0
52371,1.0
52372,1.0
52373,1.0
52374,1.0
52375,1.0
52376,1.0
52377,1.0
52378,1.0
52379,1.0
52380,1.0
52381,1.0
52382,1.0
52383,1.0
52384,1.0
52385,1.0
52386,1.0
52387,1.0
52388,1.0
52389,1.0
52390,1.0
52391,1.0
52392,1.0
52393,1.0
52394,1.0
52395,1.0
52396,1.0
52397,1.0
52398,1.0
52399,1.0
52400,1.0
52401,1.0
52402,1.0
52403,1.0
52404,1.0
52405,1.0
52406,1.0
52407,1.0
52408,1.0
52409,1.0
52410,1.0
52411,1.0
52412,1.0
52413,1.0
52414,1.0
52415,1.0
52416,1.0
52417,1.0
52418,1.0
52419,1.0
52420,1.0
52421,1.0
52422,1.0
52423,1.0
52424,1.0
52425,1.0
52426,1.0
52427,1.0
52428,1.0
52429,1.0
52430,1.0
52431,1.0
52432,1.0
52433,1.0
52434,1.0
52435,1.0
52436,1.0
52437,1.0
52438,1.0
52439,1.0
52440,1.0
52441,1.0
52442,1.0
52443,1.0
52444,1.0
52445,1.0
52446,1.0
52447,1.0
52448,1.0
52449,1.0
